Chinese,Jyutping,Yale,POS,English
身份證,san1fan2zing3,sānfánjing,N,identity card
銀包,ngan2baau1,ngánbāau,N,wallet
護照,wu6ziu3,wuhjiu,N,passport
雲端,wan4dyun1,wàhndyūn,N,cloud (computing)
利是,lai6si6,laihsih,N,red packet
履歷表,lei5lik6biu2,léihlihkbíu,N,curriculum vitae (CV); resume
