Chinese,Jyutping,Yale,POS,English
老公,lou5gung1,lóuhgūng,N,(informal) husband
老婆,lou5po4,lóuhpòh,N,(informal) wife
馬騮仔,maa5lau1zai2,máhlāujái,N,"little monkey (affectionate term for children, subordinates)"
